"","inst_type","org_name","ORG_STATE","IDC_decline","oldIDC","totaldirect","IDC_pct_decline","IDC_decline_mm","totaldirect_mm","oldIDC_mm","IDC_plot_name"
"2388","Not Higher Ed","Synaptic Health Llc","MN",30360.85,87280,379461,0.347855751604033,0.03036085,0.379461,0.08728,"Other"
"2389","Not Higher Ed","Synchrohealth Llc","NH",42364.85,145856,689941,0.290456683304081,0.04236485,0.689941,0.145856,"Other"
"2390","Not Higher Ed","Synthis Therapeutics, Inc.","NY",96625,154600,386500,0.625,0.096625,0.3865,0.1546,"Other"
"2391","Not Higher Ed","Syntis Bio Inc","MA",0,27018,600970,0,0,0.60097,0.027018,"Other"
"2392","Not Higher Ed","Syntr Health Technologies, Llc","CA",11643.15,46120,383940,0.252453382480486,0.01164315,0.38394,0.04612,"Other"
"2393","Not Higher Ed","Syntrix Biosystems, Inc.","WA",191096.95,305755,764387,0.625000245294435,0.19109695,0.764387,0.305755,"Other"
"2394","Not Higher Ed","Syracuse University","NY",68525.1,107742,261446,0.636011026340703,0.0685251,0.261446,0.107742,"Other"
"2395","Not Higher Ed","Takeoff41, Inc.","CA",0,16919,274604,0,0,0.274604,0.016919,"Other"
"2396","Not Higher Ed","Talus Bioscience, Inc.","WA",304035.85,486457,1216141,0.625000462528034,0.30403585,1.216141,0.486457,"Other"
"2397","Not Higher Ed","Tambo, Inc. ","CA",0,71920,796913,0,0,0.796913,0.07192,"Other"
"2398","Not Higher Ed","Targeted Therapy Technologies, Llc","NJ",0,65000,585000,0,0,0.585,0.065,"Other"
"2399","Not Higher Ed","Tarn Biosciences, Inc.","MI",0,32183,253694,0,0,0.253694,0.032183,"Other"
"2400","Not Higher Ed","Tavo Biotherapeutics, Inc","TN",61274.85,193293,880121,0.317005013114805,0.06127485,0.880121,0.193293,"Other"
"2401","Not Higher Ed","Taxis Pharmaceuticals, Inc.","NJ",126020,220535,630100,0.571428571428571,0.12602,0.6301,0.220535,"Other"
"2402","Not Higher Ed","Tda Research, Inc.","CO",1.45519152283669e-11,119376,855612,1.21899839401277e-16,1.45519152283669e-17,0.855612,0.119376,"Other"
"2403","Not Higher Ed","Teachley, Llc","NY",0,78428,679390,0,0,0.67939,0.078428,"Other"
"2404","Not Higher Ed","Teal Health Inc","CA",85596.4,213991,855964,0.4,0.0855964,0.855964,0.213991,"Other"
"2405","Not Higher Ed","Tech Museum Of Innovation","CA",0,11794,245517,0,0,0.245517,0.011794,"Other"
"2406","Not Higher Ed","Techimmune, Llc","CA",31292.15,66341,233659,0.471686438250855,0.03129215,0.233659,0.066341,"Other"
"2407","Not Higher Ed","Tega Therapeutics, Inc.","CA",59338.05,94941,237353,0.624999210035706,0.05933805,0.237353,0.094941,"Other"
"2408","Not Higher Ed","Tel Aviv University","",0,10106,126331,0,0,0.126331,0.010106,"Other"
"2409","Not Higher Ed","Tele-Stethoscope Inc.","KY",0,9747,268978,0,0,0.268978,0.009747,"Other"
"2410","Not Higher Ed","Telohealthdx Llc","MD",0,34548,385042,0,0,0.385042,0.034548,"Other"
"2411","Not Higher Ed","Temple Univ Of The Commonwealth","PA",1776974.4,2620261,5728147,0.678166945964543,1.7769744,5.728147,2.620261,"Other"
"2412","Not Higher Ed","Tendel Therapies Inc.","CA",167938.95,245389,569359,0.684378476622832,0.16793895,0.569359,0.245389,"Other"
"2413","Not Higher Ed","Tennessee State Department Of Health","TN",0,44631,442369,0,0,0.442369,0.044631,"Other"
"2414","Not Higher Ed","Tennessee State University","TN",127477.65,207165,531249,0.615343566722178,0.12747765,0.531249,0.207165,"Other"
"2415","Not Higher Ed","Tenvos Inc.","CA",0,11216,281954,0,0,0.281954,0.011216,"Other"
"2416","Not Higher Ed","Teo Therapeutics Incorporated","OR",11267.45,45071,225357,0.249993343835282,0.01126745,0.225357,0.045071,"Other"
"2417","Not Higher Ed","Terasaki Institute For Biomedical Innovation","CA",623848.9,804856,1206714,0.77510623018279,0.6238489,1.206714,0.804856,"Other"
"2418","Not Higher Ed","Tet Medical ","NY",23350.25,59918,243785,0.389703428018292,0.02335025,0.243785,0.059918,"Other"
"2419","Not Higher Ed","Texas A&M Agrilife Research","TX",9715.65,75183,436449,0.129226686884003,0.00971565,0.436449,0.075183,"Other"
"2420","Not Higher Ed","Texas A&M University","TX",469275.05,813059,2291893,0.577172197835581,0.46927505,2.291893,0.813059,"Other"
"2421","Not Higher Ed","Texas A&M University Health Science Ctr","TX",79174.5,113367,227950,0.698391066183281,0.0791745,0.22795,0.113367,"Other"
"2422","Not Higher Ed","Texas A&M University-Kingsville","TX",91748.65,151585,398909,0.605262064188409,0.09174865,0.398909,0.151585,"Other"
"2423","Not Higher Ed","Texas Biomedical Research Institute","TX",10584588.45,13193574,17550763,0.802253312862762,10.58458845,17.550763,13.193574,"Texas Biomedical Research Institute"
"2424","Not Higher Ed","Texas Engineering Experiment Station","TX",92051.1,149472,382806,0.61584176300578,0.0920511,0.382806,0.149472,"Other"
"2425","Not Higher Ed","Texas Heart Institute","TX",319479.75,502840,1264410,0.635350707978681,0.31947975,1.26441,0.50284,"Other"
"2426","Not Higher Ed","Texas Southern University","TX",696784.35,995310,1990171,0.700067667359918,0.69678435,1.990171,0.99531,"Other"
"2427","Not Higher Ed","Texas State Department Of Agriculture","TX",144425.25,247935,690065,0.582512553693508,0.14442525,0.690065,0.247935,"Other"
"2428","Not Higher Ed","Texas State Dept Of Health Services","TX",167640.6,302718,900516,0.553784710522665,0.1676406,0.900516,0.302718,"Other"
"2429","Not Higher Ed","Texas State University","TX",0,17629,297969,0,0,0.297969,0.017629,"Other"
"2430","Not Higher Ed","Tezcat Laboratories Llc","CT",154875,247800,619500,0.625,0.154875,0.6195,0.2478,"Other"
"2431","Not Higher Ed","The Academy Of Natural Sciences Of Philadelphia","PA",0,13354,254857,0,0,0.254857,0.013354,"Other"
"2432","Not Higher Ed","The Beautywell Project","MN",0,2818,245891,0,0,0.245891,0.002818,"Other"
"2433","Not Higher Ed","The Christ Hospital","OH",0,11986,149825,0,0,0.149825,0.011986,"Other"
"2434","Not Higher Ed","The Emmes Company, Llc","MD",61470,94470,220000,0.650682756430613,0.06147,0.22,0.09447,"Other"
"2435","Not Higher Ed","The Institute Of Cancer Research: Royal Cancer Hospital","",0,9531,119133,0,0,0.119133,0.009531,"Other"
"2436","Not Higher Ed","The Sweet I Am, Pllc","TX",14569.4,62177,317384,0.234321372854914,0.0145694,0.317384,0.062177,"Other"
"2437","Not Higher Ed","The Trustees Of The Stevens Institute Of Technology","NJ",8462.35,15691,48191,0.539312344656172,0.00846235,0.048191,0.015691,"Other"
"2438","Not Higher Ed","Theia Imaging Llc","NC",232872.55,436330,1356383,0.533707400362111,0.23287255,1.356383,0.43633,"Other"
"2439","Not Higher Ed","Thendor Therapeutics Llc","SC",12261.85,58234,306481,0.210561699350895,0.01226185,0.306481,0.058234,"Other"
"2440","Not Higher Ed","Ther-Ai Llc","FL",0,38578,257188,0,0,0.257188,0.038578,"Other"
"2441","Not Higher Ed","Theranostec, Inc.","CA",120153.05,192245,480613,0.624999609872819,0.12015305,0.480613,0.192245,"Other"
"2442","Not Higher Ed","Theranova, Llc","CA",76234.85,283553,1382121,0.268855734201366,0.07623485,1.382121,0.283553,"Other"
"2443","Not Higher Ed","Therapyx, Inc.","NY",1.45519152283669e-11,217596,1614456,6.68758397597697e-17,1.45519152283669e-17,1.614456,0.217596,"Other"
"2444","Not Higher Ed","Thermedical, Inc.","MA",152222.85,290250,920181,0.524454263565892,0.15222285,0.920181,0.29025,"Other"
"2445","Not Higher Ed","Thetis Pharmaceuticals, Llc","CT",0,15709,918519,0,0,0.918519,0.015709,"Other"
"2446","Not Higher Ed","Think Therapeutics, Inc.","MA",0,34573,271927,0,0,0.271927,0.034573,"Other"
"2447","Not Higher Ed","Third Coast Dynamics, Inc.","IL",0,8770,628621,0,0,0.628621,0.00877,"Other"
"2448","Not Higher Ed","Thomas Jefferson University","PA",807901.9,1107901,1999994,0.72921849515435,0.8079019,1.999994,1.107901,"Other"
"2449","Not Higher Ed","Thrive Digital Health, Llc","OH",54727.95,161058,708867,0.339802741869389,0.05472795,0.708867,0.161058,"Other"
"2450","Not Higher Ed","Thrive Neuromedical, Llc","OH",0,57873,614783,0,0,0.614783,0.057873,"Other"
"2451","Not Higher Ed","Thymmune Therapeutics, Inc","MA",164720.7,265137,669442,0.621266364181536,0.1647207,0.669442,0.265137,"Other"
"2452","Not Higher Ed","Thyreos, Inc","IL",1120.35000000001,81810,537931,0.0136945361202788,0.00112035000000001,0.537931,0.08181,"Other"
"2453","Not Higher Ed","Tiba Biotech, Llc","MA",161161.25,257858,644645,0.625,0.16116125,0.644645,0.257858,"Other"
"2454","Not Higher Ed","Ting Therapeutics, Inc.","NE",200621.7,320994,802482,0.625001401895362,0.2006217,0.802482,0.320994,"Other"
"2455","Not Higher Ed","Tinkeso Therapeutics Inc","NY",0,2000,53000,0,0,0.053,0.002,"Other"
"2456","Not Higher Ed","Tissuevision, Inc.","MA",50307.45,200100,998617,0.251411544227886,0.05030745,0.998617,0.2001,"Other"
"2457","Not Higher Ed","Tmliverpool School Of Tropical Medicine","",0,23883,340566,0,0,0.340566,0.023883,"Other"
"2458","Not Higher Ed","Together Senior Health, Inc.","NY",109807.15,211348,676939,0.519556134905464,0.10980715,0.676939,0.211348,"Other"
"2459","Not Higher Ed","Top Biosciences, Llc","FL",49740.7,79585,198962,0.625000942388641,0.0497407,0.198962,0.079585,"Other"
"2460","Not Higher Ed","Topaz Biosciences, Inc.","CA",41536.25,72689,207685,0.571424149458653,0.04153625,0.207685,0.072689,"Other"
"2461","Not Higher Ed","Torralva Medical Therapeutics, Llc","OR",0,32609,456444,0,0,0.456444,0.032609,"Other"
"2462","Not Higher Ed","Trace Biosciences Inc","OR",93555.15,187110,623699,0.500000801667468,0.09355515,0.623699,0.18711,"Other"
"2463","Not Higher Ed","Trace-Ability, Inc.","CA",124521.8,424826,2002028,0.293112474283589,0.1245218,2.002028,0.424826,"Other"
"2464","Not Higher Ed","Transcendent International, Llc","NY",347748.35,454202,709691,0.765624876156424,0.34774835,0.709691,0.454202,"Other"
"2465","Not Higher Ed","Transchromix, Llc.","NC",0,47750,416943,0,0,0.416943,0.04775,"Other"
"2466","Not Higher Ed","Transcode Therapeutics, Inc.","MA",75604.7,189011,756042,0.40000158720921,0.0756047,0.756042,0.189011,"Other"
"2467","Not Higher Ed","Translational Genomics Research Inst","AZ",1620814.3,3571418,19323156,0.453829347334868,1.6208143,19.323156,3.571418,"Other"
"2468","Not Higher Ed","Transtimulation Research, Inc.","OK",0,13968,635605,0,0,0.635605,0.013968,"Other"
"2469","Not Higher Ed","Traverse Biotech Ii Inc","NY",53381.95,85411,213527,0.625000878107035,0.05338195,0.213527,0.085411,"Other"
"2470","Not Higher Ed","Trellis Bioscience, Inc.","CA",96901.3,242254,969018,0.399998761630355,0.0969013,0.969018,0.242254,"Other"
"2471","Not Higher Ed","Trethera Corporation","CA",49669.4,266565,2507316,0.186331288803856,0.0496694,2.507316,0.266565,"Other"
"2472","Not Higher Ed","Trevarx Biomedical, Inc.","PA",27350.4,143136,771904,0.191079812206573,0.0273504,0.771904,0.143136,"Other"
"2473","Not Higher Ed","Triad National Security, Llc","NM",1295727.6,1855768,3753041,0.69821637187407,1.2957276,3.753041,1.855768,"Other"
"2474","Not Higher Ed","Triangle Biotechnology, Inc.","NC",115481,221999,710120,0.520187027869495,0.115481,0.71012,0.221999,"Other"
"2475","Not Higher Ed","Trifoil Imaging","CA",66670.55,106673,266683,0.624999296916746,0.06667055,0.266683,0.106673,"Other"
"2476","Not Higher Ed","Trinity College Dublin","",0,57682,726895,0,0,0.726895,0.057682,"Other"
"2477","Not Higher Ed","Trio Pharmaceuticals Inc.","CA",15556,62224,311120,0.25,0.015556,0.31112,0.062224,"Other"
"2478","Not Higher Ed","Tripill Biotechnology, Corp.","NC",66752.5,106804,267010,0.625,0.0667525,0.26701,0.106804,"Other"
"2479","Not Higher Ed","Triple Ring Technologies, Inc.","CA",297896.8,350467,350468,0.849999571999646,0.2978968,0.350468,0.350467,"Other"
"2480","Not Higher Ed","Tritonx Inc.","IL",0,54525,809575,0,0,0.809575,0.054525,"Other"
"2481","Not Higher Ed","Trustees Of Indiana University","IN",938547,1269813,2253240,0.739122217208361,0.938547,2.25324,1.269813,"Other"
"2482","Not Higher Ed","Tsrl, Inc.","MI",436925.45,780875,2292997,0.559533151912918,0.43692545,2.292997,0.780875,"Other"
"2483","Not Higher Ed","Tufts Medical Center","MA",4464129.4,6576919,14753227,0.678756937708979,4.4641294,14.753227,6.576919,"Other"
"2484","Not Higher Ed","Tufts University Boston","MA",891034.8,1248947,3912668,0.713428832448455,0.8910348,3.912668,1.248947,"Other"
"2485","Not Higher Ed","Tulane University Of Louisiana","LA",4533861.45,6433346,13619853,0.704743915530115,4.53386145,13.619853,6.433346,"Other"
"2486","Not Higher Ed","Turing Medical Technologies Inc","MO",1155779.05,1624084,3122033,0.711649797670564,1.15577905,3.122033,1.624084,"Other"
"2487","Not Higher Ed","Turner Scientific, Llc","IL",131483.8,241054,730468,0.545453715764932,0.1314838,0.730468,0.241054,"Other"
"2488","Not Higher Ed","Tuskegee University","AL",1039508.55,1592949,3689603,0.652568632140765,1.03950855,3.689603,1.592949,"Other"
"2489","Not Higher Ed","Tymora Analytical Operations, Llc","IN",39321.55,133546,628163,0.294441990025909,0.03932155,0.628163,0.133546,"Other"
"2490","Not Higher Ed","Ubatec S.a.","",0,5156,123102,0,0,0.123102,0.005156,"Other"
"2491","Not Higher Ed","Ubiquitx, Inc.","NY",0,65135,501961,0,0,0.501961,0.065135,"Other"
"2492","Not Higher Ed","Ubitrix International, Inc.","WI",193725.1,317638,826086,0.609892708051304,0.1937251,0.826086,0.317638,"Other"
"2493","Not Higher Ed","Uchicago Argonne, Llc","IL",2886970.45,3322522,2903677,0.868909355603966,2.88697045,2.903677,3.322522,"Other"
"2494","Not Higher Ed","Uganda Virus Research Institute","",0,33304,744536,0,0,0.744536,0.033304,"Other"
"2495","Not Higher Ed","Unandup, Llc","MO",295738.55,543290,1650343,0.544347493971912,0.29573855,1.650343,0.54329,"Other"
"2496","Not Higher Ed","Unar Labs, Llc","ME",39708.85,116764,513701,0.340077849337124,0.03970885,0.513701,0.116764,"Other"
"2497","Not Higher Ed","Univ Of Arkansas For Med Scis","AR",3064875.5,4665135,12686065,0.656974664184423,3.0648755,12.686065,4.665135,"Other"
"2498","Not Higher Ed","Univ Of Maryland, College Park","MD",598551.15,875022,1843139,0.684041258391218,0.59855115,1.843139,0.875022,"Other"
"2499","Not Higher Ed","Univ Of Massachusetts Med Sch Worcester","MA",2830069.45,4425549,13070029,0.639484378096367,2.83006945,13.070029,4.425549,"Other"
"2500","Not Higher Ed","Univ Of North Carolina Chapel Hill","NC",10747555.85,16018096,35720380,0.670963381041043,10.74755585,35.72038,16.018096,"Univ Of North Carolina Chapel Hill"
"2501","Not Higher Ed","Univ Of Sciences, Tech & Tech Of Bamako","",0,170551,2864496,0,0,2.864496,0.170551,"Other"
"2502","Not Higher Ed","Univ/London-Queen Mary& Westfield Coll","",0,15158,189477,0,0,0.189477,0.015158,"Other"
"2503","Not Higher Ed","Universidad De San Martin De Porres","",0,6038,103476,0,0,0.103476,0.006038,"Other"
"2504","Not Higher Ed","Universidad Nacional, Costa Rica","",0,14538,535462,0,0,0.535462,0.014538,"Other"
"2505","Not Higher Ed","Universitat Bern","",0,188477,4306111,0,0,4.306111,0.188477,"Other"
"2506","Not Higher Ed","Universite De Strasbourg","",0,18960,237000,0,0,0.237,0.01896,"Other"
"2507","Not Higher Ed","University City Science Center","PA",0,17346,229319,0,0,0.229319,0.017346,"Other"
"2508","Not Higher Ed","University Hospitals Of Cleveland","OH",332329.95,564144,1545427,0.58908709478431,0.33232995,1.545427,0.564144,"Other"
"2509","Not Higher Ed","University Of Abuja","",0,89360,1867710,0,0,1.86771,0.08936,"Other"
"2510","Not Higher Ed","University Of Alabama At Birmingham","AL",8780815,14752172,40580661,0.595221842586976,8.780815,40.580661,14.752172,"Other"
"2511","Not Higher Ed","University Of Alabama In Tuscaloosa","AL",130581.85,190522,399601,0.685389876234766,0.13058185,0.399601,0.190522,"Other"
"2512","Not Higher Ed","University Of Alaska Fairbanks","AK",1086788,1499288,2750000,0.72486940467742,1.086788,2.75,1.499288,"Other"
"2513","Not Higher Ed","University Of Alberta","AB",0,27581,409575,0,0,0.409575,0.027581,"Other"
"2514","Not Higher Ed","University Of Antioquia","",0,1500,25000,0,0,0.025,0.0015,"Other"
"2515","Not Higher Ed","University Of Arizona","AZ",5524241,8948632,27712745,0.617327989350774,5.524241,27.712745,8.948632,"Other"
"2516","Not Higher Ed","University Of Arkansas At Fayetteville","AR",511005.45,816408,2036017,0.625919209512891,0.51100545,2.036017,0.816408,"Other"
"2517","Not Higher Ed","University Of Auckland","",0,91299,1190408,0,0,1.190408,0.091299,"Other"
"2518","Not Higher Ed","University Of Basel","",0,8011,100143,0,0,0.100143,0.008011,"Other"
"2519","Not Higher Ed","University Of Bath","",0,12384,231566,0,0,0.231566,0.012384,"Other"
"2520","Not Higher Ed","University Of Birmingham","",0,22397,295757,0,0,0.295757,0.022397,"Other"
"2521","Not Higher Ed","University Of Botswana","",0,70207,1578001,0,0,1.578001,0.070207,"Other"
"2522","Not Higher Ed","University Of Bristol","",0,34198,460434,0,0,0.460434,0.034198,"Other"
"2523","Not Higher Ed","University Of British Columbia","BC",0,238140,3470002,0,0,3.470002,0.23814,"Other"
"2524","Not Higher Ed","University Of Buea","",0,53099,1440047,0,0,1.440047,0.053099,"Other"
"2525","Not Higher Ed","University Of Calgary","AB",0,122111,3634825,0,0,3.634825,0.122111,"Other"
"2526","Not Higher Ed","University Of Calif-Lawrenc Berkeley Lab","CA",7797918.6,10096356,15657294,0.772349806207309,7.7979186,15.657294,10.096356,"Other"
"2527","Not Higher Ed","University Of California At Davis","CA",7866785,11681182,26320118,0.673457959990693,7.866785,26.320118,11.681182,"Other"
"2528","Not Higher Ed","University Of California Berkeley","CA",2682647.4,4080273,10030670,0.657467625328011,2.6826474,10.03067,4.080273,"Other"
"2529","Not Higher Ed","University Of California Los Angeles","CA",8671403.55,13571257,38319728,0.638953602455543,8.67140355,38.319728,13.571257,"Other"
"2530","Not Higher Ed","University Of California Riverside","CA",414052.1,570707,1044366,0.725507309354888,0.4140521,1.044366,0.570707,"Other"
"2531","Not Higher Ed","University Of California Santa Barbara","CA",0,8875,149262,0,0,0.149262,0.008875,"Other"
"2532","Not Higher Ed","University Of California Santa Cruz","CA",241162.3,337216,640358,0.715156754127918,0.2411623,0.640358,0.337216,"Other"
"2533","Not Higher Ed","University Of California, San Diego","CA",10658261.65,16394332,41169735,0.650118690410808,10.65826165,41.169735,16.394332,"University Of California, San Diego"
"2534","Not Higher Ed","University Of California, San Francisco","CA",18557325.05,27122938,62091357,0.684193026950104,18.55732505,62.091357,27.122938,"University Of California, San Francisco"
"2535","Not Higher Ed","University Of California-Irvine","CA",9478484.85,14693428,44010835,0.645083288256491,9.47848485,44.010835,14.693428,"Other"
"2536","Not Higher Ed","University Of Cambridge","",0,111549,1738916,0,0,1.738916,0.111549,"Other"
"2537","Not Higher Ed","University Of Cape Coast","",0,10296,234347,0,0,0.234347,0.010296,"Other"
"2538","Not Higher Ed","University Of Central Florida","FL",153037.75,276301,821755,0.553880550558992,0.15303775,0.821755,0.276301,"Other"
"2539","Not Higher Ed","University Of Chicago","IL",4674333.65,7967383,34588717,0.586683688985455,4.67433365,34.588717,7.967383,"Other"
"2540","Not Higher Ed","University Of Cincinnati","OH",679345.1,1659108,8043228,0.409464061411313,0.6793451,8.043228,1.659108,"Other"
"2541","Not Higher Ed","University Of Colorado","CO",356194.4,535984,1592874,0.664561628705335,0.3561944,1.592874,0.535984,"Other"
"2542","Not Higher Ed","University Of Colorado Denver","CO",4645499.4,7119538,17900728,0.652500120092062,4.6454994,17.900728,7.119538,"Other"
"2543","Not Higher Ed","University Of Connecticut Sch Of Med/Dnt","CT",1073216.5,1605909,4831443,0.66829222577369,1.0732165,4.831443,1.605909,"Other"
"2544","Not Higher Ed","University Of Connecticut Storrs","CT",61107.7,91456,202322,0.668165019244227,0.0611077,0.202322,0.091456,"Other"
"2545","Not Higher Ed","University Of Delaware","DE",3349631,5181864,13416359,0.646414301880559,3.349631,13.416359,5.181864,"Other"
"2546","Not Higher Ed","University Of Edinburgh","",0,179580,2637338,0,0,2.637338,0.17958,"Other"
"2547","Not Higher Ed","University Of Exeter","",0,17640,652684,0,0,0.652684,0.01764,"Other"
"2548","Not Higher Ed","University Of Florida","FL",3547236.55,5693910,15497310,0.62298781505152,3.54723655,15.49731,5.69391,"Other"
"2549","Not Higher Ed","University Of Georgia","GA",360837.85,598801,1586421,0.60260061355943,0.36083785,1.586421,0.598801,"Other"
"2550","Not Higher Ed","University Of Ghana","",9.09494701772928e-13,74455,1522073,1.22153609800944e-17,9.09494701772928e-19,1.522073,0.074455,"Other"
"2551","Not Higher Ed","University Of Ghana Medical Centre","",0,11280,142632,0,0,0.142632,0.01128,"Other"
"2552","Not Higher Ed","University Of Glasgow","",0,62728,877791,0,0,0.877791,0.062728,"Other"
"2553","Not Higher Ed","University Of Guam","GU",283002.7,460477,1183162,0.614585961948154,0.2830027,1.183162,0.460477,"Other"
"2554","Not Higher Ed","University Of Guelph","ON",0,8800,88003,0,0,0.088003,0.0088,"Other"
"2555","Not Higher Ed","University Of Hawaii At Manoa","HI",6971491.3,10162075,21270558,0.686030294009836,6.9714913,21.270558,10.162075,"Other"
"2556","Not Higher Ed","University Of Houston","TX",767473.7,1096334,2192402,0.700036394018611,0.7674737,2.192402,1.096334,"Other"
"2557","Not Higher Ed","University Of Idaho","ID",1120459.2,2053095,6217572,0.54574152681683,1.1204592,6.217572,2.053095,"Other"
"2558","Not Higher Ed","University Of Illinois At Chicago","IL",4798630.65,6488614,11373186,0.739546326842682,4.79863065,11.373186,6.488614,"Other"
"2559","Not Higher Ed","University Of Illinois At Urbana-Champaign","IL",731190.25,1110523,2557409,0.658419726561269,0.73119025,2.557409,1.110523,"Other"
"2560","Not Higher Ed","University Of Iowa","IA",3995920.3,5777398,11876518,0.691647052877437,3.9959203,11.876518,5.777398,"Other"
"2561","Not Higher Ed","University Of Kansas Lawrence","KS",1490162.75,2167186,4727056,0.687602610020552,1.49016275,4.727056,2.167186,"Other"
"2562","Not Higher Ed","University Of Kansas Medical Center","KS",3327539.25,5186546,12519360,0.641571336685339,3.32753925,12.51936,5.186546,"Other"
"2563","Not Higher Ed","University Of Kentucky","KY",5524558.65,8027479,16756717,0.688205929906512,5.52455865,16.756717,8.027479,"Other"
"2564","Not Higher Ed","University Of Kwazulu-Natal","",0,53053,708723,0,0,0.708723,0.053053,"Other"
"2565","Not Higher Ed","University Of Leeds","",0,33843,403211,0,0,0.403211,0.033843,"Other"
"2566","Not Higher Ed","University Of Leicester","",0,24320,304000,0,0,0.304,0.02432,"Other"
"2567","Not Higher Ed","University Of Louisville","KY",5100415.75,7222114,14144655,0.706221994003418,5.10041575,14.144655,7.222114,"Other"
"2568","Not Higher Ed","University Of Maine Orono","ME",298370,542429,1627060,0.550062773192436,0.29837,1.62706,0.542429,"Other"
"2569","Not Higher Ed","University Of Malaya","",0,15779,353279,0,0,0.353279,0.015779,"Other"
"2570","Not Higher Ed","University Of Manitoba","MB",0,16688,486310,0,0,0.48631,0.016688,"Other"
"2571","Not Higher Ed","University Of Maryland Baltimore","MD",3350892.5,5510902,15195870,0.608047920286008,3.3508925,15.19587,5.510902,"Other"
"2572","Not Higher Ed","University Of Massachusetts Amherst","MA",1078295.4,1556502,3215519,0.692768399912111,1.0782954,3.215519,1.556502,"Other"
"2573","Not Higher Ed","University Of Massachusetts Boston","MA",682957.85,1018628,2303994,0.670468365291353,0.68295785,2.303994,1.018628,"Other"
"2574","Not Higher Ed","University Of Massachusetts Lowell","MA",0,65537,1402299,0,0,1.402299,0.065537,"Other"
"2575","Not Higher Ed","University Of Medical Sciences, Ondo","",0,7431,92886,0,0,0.092886,0.007431,"Other"
"2576","Not Higher Ed","University Of Melbourne","",1.81898940354586e-12,450507,9122456,4.03764958934236e-18,1.81898940354586e-18,9.122456,0.450507,"Other"
"2577","Not Higher Ed","University Of Memphis","TN",7715.9,131866,973355,0.0585131876298667,0.0077159,0.973355,0.131866,"Other"
"2578","Not Higher Ed","University Of Miami Coral Gables","FL",469867.1,778443,2074164,0.603598593602871,0.4698671,2.074164,0.778443,"Other"
"2579","Not Higher Ed","University Of Miami Rosenteil School","FL",202490.95,278425,506227,0.727272874203107,0.20249095,0.506227,0.278425,"Other"
"2580","Not Higher Ed","University Of Miami School Of Medicine","FL",3004848.85,5694746,19979260,0.527652831223728,3.00484885,19.97926,5.694746,"Other"
"2581","Not Higher Ed","University Of Michigan At Ann Arbor","MI",14406558.65,21847831,60709173,0.65940452624336,14.40655865,60.709173,21.847831,"University Of Michigan At Ann Arbor"
"2582","Not Higher Ed","University Of Minnesota","MN",10993335.8,16698982,43369406,0.658323710990287,10.9933358,43.369406,16.698982,"University Of Minnesota"
"2583","Not Higher Ed","University Of Mississippi","MS",647667.5,842090,1296150,0.769119096533625,0.6476675,1.29615,0.84209,"Other"
"2584","Not Higher Ed","University Of Mississippi Med Ctr","MS",2237037.5,3184937,6578981,0.702380455249193,2.2370375,6.578981,3.184937,"Other"
"2585","Not Higher Ed","University Of Missouri-Columbia","MO",2402393.5,3371719,6462170,0.712512964455223,2.4023935,6.46217,3.371719,"Other"
"2586","Not Higher Ed","University Of Montana","MT",1134481.75,1691459,3790531,0.670711941584159,1.13448175,3.790531,1.691459,"Other"
"2587","Not Higher Ed","University Of Montreal","PQ",0,32640,490220,0,0,0.49022,0.03264,"Other"
"2588","Not Higher Ed","University Of Nairobi","",9.09494701772928e-13,54389,839866,1.67220338997394e-17,9.09494701772928e-19,0.839866,0.054389,"Other"
"2589","Not Higher Ed","University Of Nebraska Lincoln","NE",1391883.8,1925555,3557808,0.722848113920402,1.3918838,3.557808,1.925555,"Other"
"2590","Not Higher Ed","University Of Nebraska Medical Center","NE",3924455.9,5760710,12241694,0.681245176375829,3.9244559,12.241694,5.76071,"Other"
"2591","Not Higher Ed","University Of Nebraska Omaha","NE",417248.4,649089,1545604,0.642821554517177,0.4172484,1.545604,0.649089,"Other"
"2592","Not Higher Ed","University Of Nevada Reno","NV",749709.15,1579462,6100000,0.474661087129668,0.74970915,6.1,1.579462,"Other"
"2593","Not Higher Ed","University Of New England","ME",544490.95,881986,2249967,0.617346477154966,0.54449095,2.249967,0.881986,"Other"
"2594","Not Higher Ed","University Of New Hampshire","NH",391133,602997,1487524,0.648648334900505,0.391133,1.487524,0.602997,"Other"
"2595","Not Higher Ed","University Of New Mexico","NM",2209292.7,3120246,6073022,0.708050807532483,2.2092927,6.073022,3.120246,"Other"
"2596","Not Higher Ed","University Of New Mexico Health Scis Ctr","NM",4866096.8,7104851,16502090,0.684897797293708,4.8660968,16.50209,7.104851,"Other"
"2597","Not Higher Ed","University Of New South Wales","",0,150375,2740269,0,0,2.740269,0.150375,"Other"
"2598","Not Higher Ed","University Of Newcastle","",0,30074,413871,0,0,0.413871,0.030074,"Other"
"2599","Not Higher Ed","University Of North Dakota","ND",1544338.7,2562215,6785842,0.60273579695693,1.5443387,6.785842,2.562215,"Other"
"2600","Not Higher Ed","University Of North Texas Hlth Sci Ctr","TX",4146182.1,6871646,22445189,0.603375392154951,4.1461821,22.445189,6.871646,"Other"
"2601","Not Higher Ed","University Of Notre Dame","IN",138535.1,319938,2672835,0.433006082428471,0.1385351,2.672835,0.319938,"Other"
